PLU CODE	PLU NAME	Price	Item code	Price Type	Best Before Day
63377	S-Bo sap L1 Coop Select kg-TNX	64900	63377	By Weight	0
63378	S-Bo 034 Coop Select kg-TNX	59000	63378	By Weight	0
63382	Rau hung dung kg-TD	42000	63382	By Weight	0
63383	Dau do kg-TD	71000	63383	By Weight	0
63384	Dau phong kg-TD	63000	63384	By Weight	0
63385	Dau nanh kg-TD	36000	63385	By Weight	0
63386	Dau den xanh long kg-TD	79000	63386	By Weight	0
63387	Dau xanh hat kg-TD	56000	63387	By Weight	0
63388	Gao lut kg-TD	39000	63388	By Weight	0
63389	Nep hoa vang kg-TD	39000	63389	By Weight	0
63390	Nep cam kg-TD	59000	63390	By Weight	0
63391	Lau TOKBOKKI kg-BCA	148500	63391	By Weight	0
63392	Ot chuong baby kg	85900	63392	By Weight	0
63393	Sa lach thuy tinh thuy canh kg	72900	63393	By Weight	0
63394	Ca rot baby kg	52900	63394	By Weight	0
63395	Dua luoi vo vang rcam Pansy kg	83200	63395	By Weight	0
63396	Thit oc giay kg	180000	63396	By Weight	1
63397	Ca bong songtra Thien An kg-TD	520000	63397	By Weight	0
63398	Le nau Shingo kg	30900	63398	By Weight	0
63399	Tao Fuji Nam Phi baby kg	49500	63399	By Weight	0
63400	Nho xanh Shine Muscat kg	92500	63400	By Weight	0
63401	Nho xanh Sh.Muscat Jumbo kg	99000	63401	By Weight	0
63409	Tao do New Zealand nho kg	62900	63409	By Weight	0
63438	F-Ca ngan kg-TIGICO	108000	63438	By Weight	0
63439	F-Ca ngao kg-TIGICO	155400	63439	By Weight	0
63470	C-F-Hau thit kg-TIGICO	473000	63470	By Weight	0
63471	Nep dai kg-TD	28000	63471	By Weight	0
63472	Gao tam kg-TD	24000	63472	By Weight	0
63473	Gao nang thom kg-TD	26000	63473	By Weight	0
63474	Dau xanh boc vo kg-TD	65000	63474	By Weight	0
63475	Dau xanh ca kg-TD	55000	63475	By Weight	0
63476	Dau ca basa kg	7900	63476	By Weight	0
63477	Minh ca basa kg	60900	63477	By Weight	0
63478	Le Tai Nung nho kg	61500	63478	By Weight	0
63479	Dau muc la dai duong kg	190000	63479	By Weight	0
63480	Tao Breeze NewZealand nho kg	79000	63480	By Weight	0
63486	CBNC-Canhkhoquaxuongduoi SC kg	82000	63486	By Weight	0
63487	CBNC-Long ga xao gia he SC kg	46000	63487	By Weight	0
63488	CBNC-Baotubasaxaoduacai SC kg	95000	63488	By Weight	0
63489	CBNC-Canh cusen maduiga SC kg	80000	63489	By Weight	0
63490	CBNC-Canhkhoaisothitheo SC kg	83000	63490	By Weight	0
63491	Cu cai trang giong Han Quoc kg	45000	63491	By Weight	0
63492	Kiwi vang New Zealand kg	182000	63492	By Weight	0
21653	S-Bap cai trai tim kg-CB	25000	21653	By Weight	0
21654	S-Bong cai xanh kg-CB	48000	21654	By Weight	0
63493	Tao Fuji do Nam Phi nho kg	49900	63493	By Weight	0
22389	S-Ca basa nguyen con kg	43000	22389	By Weight	0
23477	S-Minh ca basa kg	58000	23477	By Weight	0
23476	S-Dau ca basa kg	4000	23476	By Weight	0
63496	Rong bien nau canh kg-TD	903000	63496	By Weight	0
63497	Le xanh sua kg	85000	63497	By Weight	0
63498	La co bo Uc d.lanh Mrt kg	300000	63498	By Weight	0
63499	Dui bittet bo Uc d.lanh Mrt kg	375000	63499	By Weight	0
63500	Nam gau bo Uc d.lanh Mrt kg	230000	63500	By Weight	0
63501	Nac vai bo Uc d.lanh Mrt kg	314000	63501	By Weight	0
63502	Nac co bo Uc d.lanh Mrt kg	275000	63502	By Weight	0
63503	Mit do Indo kg	88000	63503	By Weight	0
63510	Thit cang cua kg	1800000	63510	By Weight	0
63505	F-Ot xay kg-SV	92000	63505	By Weight	0
63506	F-Sa xay nhuyen kg-SV	32000	63506	By Weight	0
63507	F-Sa bao kg-SV	36000	63507	By Weight	0
63509	Tao xanh New Zealand nho kg	79000	63509	By Weight	0
63512	F-Ca chem cat khuc kg-TIGICO	184200	63512	By Weight	0
63513	F-Dau ca hoi tuoi kg-TIGICO	92100	63513	By Weight	0
63517	F-Ca ngu 500g up kg-TIGICO	105300	63517	By Weight	0
63523	F-Xoai Ngoc Van kg-SM990	89000	63523	By Weight	0
63524	F-Xoai Quy Phi kg-SM990	89000	63524	By Weight	0
63527	F-Bo sap Ong Tinh kg-SM990	28000	63527	By Weight	0
63529	S-Ca chua loai so kg	43500	63529	By Weight	0
63530	S-Salad mo COOP kg	49500	63530	By Weight	0
63531	Nho den co hat black sweet kg	89000	63531	By Weight	0
63532	Nuoc cot lau tokbokki kg-BCA	131700	63532	By Weight	0
63533	Lau tu xuyen kg-BCA	131700	63533	By Weight	0
63534	Lau tom yum kg-BCA	131700	63534	By Weight	0
63535	Nuoc cotlau rieucuadong kg-BCA	171500	63535	By Weight	0
63548	Bo Booth giong My L1 kg	23000	63548	By Weight	0
63549	CBNC-Canh kqua xuong heo SC kg	82900	63549	By Weight	0
63550	Ca ngu o kg	119000	63550	By Weight	0
63551	Ca trich kg	78000	63551	By Weight	0
63552	Ca dia kg	199000	63552	By Weight	0
15450	S-Ca Chim den kg	130000	15450	By Weight	0
11025	S-File ca dieu hong kg	165000	11025	By Weight	0
15351	S-Dau ca hoi kg	61000	15351	By Weight	0
18897	S-Luon ca hoi dlanh kg	124000	18897	By Weight	0
19102	S-Ca trich dlanh kg	62000	19102	By Weight	0
14967	S-Ca trung tuoi kg	102000	14967	By Weight	0
13744	S-Ca nuc hoa kg	47500	13744	By Weight	0
13248	S-Ca tre khong dau VietGAP kg	63000	13248	By Weight	0
63553	S-Ca tre lsach kdau kg-NCC	63000	63553	By Weight	0
15556	S-Muc ong 20-30cm kg	355000	15556	By Weight	0
13206	S-Ech ncon lsach VietGAP kg	141000	13206	By Weight	0
13751	S-Thit ngheu kg	113000	13751	By Weight	0
16003	S-Ngheu kg	63000	16003	By Weight	0
15073	S-Ca song kg	62000	15073	By Weight	0
15392	S-Ca Dua kg	169000	15392	By Weight	0
23061	S-Ca chach que kg	85000	23061	By Weight	0
15416	S-Ca cam lon kg	76000	15416	By Weight	0
15479	S-File Basa tuoi kg	83500	15479	By Weight	0
15484	S-Ca Duoi ncon kg	248000	15484	By Weight	0
15459	S-Ca hu kg	102000	15459	By Weight	0
22643	S-Ga ta Tu Quy ng.con kg-BMF	106000	22643	By Weight	0
22646	S-Canh ga cong nghiep kg-BMF	89000	22646	By Weight	0
22650	S-Dui toi ga c.nghiep kg-BMF	91500	22650	By Weight	0
22654	S-Uc ga file khong da kg-BMF	77500	22654	By Weight	0
22659	S-Ma dui ga CN cat khuc kg-BMF	56000	22659	By Weight	0
22660	S-Canh toi ga c.nghiep kg-BMF	76000	22660	By Weight	0
22661	S-Canh ga CN khuc giua kg-BMF	149000	22661	By Weight	0
10297	S-Ga tha vuon nguyen con-kg	76000	10297	By Weight	0
63554	Tao Koru N.Z Premium kg	83500	63554	By Weight	0
63555	Nho do khong hat Red Sweet kg	99000	63555	By Weight	0
63556	Thachrcau Kim bs Prebiotics kg	75000	63556	By Weight	0
63557	Thach rcau LongHai bs Calci kg	75000	63557	By Weight	0
63558	ThachschuaNatty bs Collagen kg	75000	63558	By Weight	0
63559	Thach kemtuoi schua LongHai kg	88700	63559	By Weight	0
63560	CBNC-Thit xao la que kg-FD	185000	63560	By Weight	0
63561	CBNC-Thit xao mam ruoc kg-FD	174000	63561	By Weight	0
63562	CBNC-Comchien duong chau kg-FD	113600	63562	By Weight	0
63563	CBNC-Duiga nuongTeriyaki kg-VP	200000	63563	By Weight	0
63564	CBNC-Duigaroti sot nguvi kg-VP	226700	63564	By Weight	0
63565	CBNC-Suon nuong BBQ kg-VP	346700	63565	By Weight	0
63566	CBNC-S.cotlet nuong m.ongkg-VP	253500	63566	By Weight	0
63567	CBNC-Suon rim tom kg-VP	373500	63567	By Weight	0
63568	Qua tam bop kg	359000	63568	By Weight	0
23531	S-Nho den cohat black sweet kg	89000	23531	By Weight	0
23400	S-Nho xanh Shine Muscat kg	95900	23400	By Weight	0
23401	S-Nho xanh Sh.Muscat Jumbo kg	109900	23401	By Weight	0
23398	S-Le nau Shingo kg	39900	23398	By Weight	0
23555	S-Nho do kh.hat Red Sweet kg	99000	23555	By Weight	0
63572	Bap cai trai tim MienBac kg-TD	27500	63572	By Weight	0
63573	Bap cai Mien Bac kg-TD	17000	63573	By Weight	0
63575	Ca chua Mien Bac kg-TD	22900	63575	By Weight	0
63576	Ca rot Mien Bac kg-TD	22500	63576	By Weight	0
63577	Hanh la Mien Bac kg-TD	42500	63577	By Weight	0
63578	Hanh tay Mien Bac kg-TD	20900	63578	By Weight	0
63579	Khoai tay Mien Bac kg-TD	23500	63579	By Weight	0
63580	Ot chuong do kg-TD	62000	63580	By Weight	0
63581	Su hao Mien Bac kg-TD	25000	63581	By Weight	0
63582	Toi Mien Bac kg-TD	69000	63582	By Weight	0
63583	Thit vai heo dong lanh kg	121000	63583	By Weight	0
63584	Kiwi ruot do kg	82000	63584	By Weight	0
63585	Cam Dolci Uc kg	105000	63585	By Weight	0
63586	Thach trai cay Coop Select kg	75000	63586	By Weight	0
63587	Du du song nguyen trai kg-TD	18000	63587	By Weight	0
63588	Tao Tau Kg	89000	63588	By Weight	0
63589	@Dau-xuong-vaycahoiNA kg-WA990	170000	63589	By Weight	0
63590	@File cahoiNauy conda kg-WA990	799000	63590	By Weight	0
63591	@File ca hoi Nauy kda kg-WA990	870000	63591	By Weight	0
63593	Hong gion 550g-Hvu	31000	63593	By Weight	0
63594	Tao Cherry kg	74500	63594	By Weight	0
63595	Tao Ever Crisp New Zealand kg	129000	63595	By Weight	0
63596	Xoai keo vang kg	37500	63596	By Weight	0
63597	Dua mat MD2 kg	15000	63597	By Weight	0
63598	Dua vang kim hoang hau kg-TD	45000	63598	By Weight	0
63599	Sau rieng Ri6 tach vo kg-VB990	549000	63599	By Weight	0
63600	Sau rieng Ri6 kg-VB990	139000	63600	By Weight	0
63601	Ca tai bo kg	155000	63601	By Weight	0
63605	Keo deo traicay Coop Select kg	149000	63605	By Weight	0
63606	Xoaicat CanGio CoopSelect L kg	119000	63606	By Weight	0
63607	Xoaicat CanGio CoopSelect M kg	99000	63607	By Weight	0
63609	Nho than go kg	430000	63609	By Weight	0
63610	Xoai keo 250g up kg	12900	63610	By Weight	0
63611	Ca chim hong kg-PGP990	49000	63611	By Weight	0
63612	Thit dui be kg	300000	63612	By Weight	0
63613	Tao hong 25-30 qua/kg	29500	63613	By Weight	0
63614	Nac dui be kg	335000	63614	By Weight	0
63615	Vit 1/2 con dong lanh kg	98500	63615	By Weight	0
63616	Tao Joya Nam Phi kg	83500	63616	By Weight	0
63617	F-Chanh vang TQ kg-H990	89000	63617	By Weight	0
63619	Xoai giong Dai Loan 450g up kg	10900	63619	By Weight	0
63620	Trung ca hoi tam vi n.tuong kg	1550000	63620	By Weight	0
63621	Trung ca chuon tamvi ntuong kg	1150000	63621	By Weight	0
63622	So do Hokkigai kg	865000	63622	By Weight	0
63623	Ca trich ep trung kg	655000	63623	By Weight	0
63624	Bach tuoc cb dlanh Hokkaido kg	865000	63624	By Weight	0
63625	F-Buoi da xanh L1 kg-MIAF	99000	63625	By Weight	0
63626	Tao Cosmic My nho kg	59900	63626	By Weight	0
63627	Oi giong Dai Loan 160g up kg	14900	63627	By Weight	0
63628	Suon be kg	219000	63628	By Weight	0
63629	Tao Pixie Phap kg	84500	63629	By Weight	0
63630	Mut gung Mien Trung kg-TD	116000	63630	By Weight	0
63631	Buoi da xanh bao luoi 1kg up	42900	63631	By Weight	0
63632	Cai cau vong kg-TD	45000	63632	By Weight	0
63633	Xoai keo vang 250g up kg	12900	63633	By Weight	0
63634	Mang cau giong Thai kg	95900	63634	By Weight	0
63635	Mut me chua cay kg-TL	276500	63635	By Weight	0
63636	Mut gung deo kg-TL	215500	63636	By Weight	0
63637	Mut me cam thao kg-TL	296700	63637	By Weight	0
63638	Mut coc say muoi ot kg-TL	220000	63638	By Weight	0
63639	Mut mang cau cay kg-TL	236500	63639	By Weight	0
63640	Oi say muoi ot kg-TL	300800	63640	By Weight	0
63641	Mit say deo kg-TL	300800	63641	By Weight	0
63642	Dau den say gion kg-TL	168500	63642	By Weight	0
63643	CBNC-Madui catkhuc tamuopsc kg	95000	63643	By Weight	0
63644	CBNC-Ca phao muoi chua kg	52000	63644	By Weight	0
63645	Gio heo rung lai kg-TD	175000	63645	By Weight	0
63646	CBNC-Thom got vo sc kg	53000	63646	By Weight	0
63648	Tom the kg (61-70 con)	209000	63648	By Weight	0
63650	Luu Kim Cuong den Tu Xuyen kg	118000	63650	By Weight	0
63651	S-Oi giong Dai Loan 160g up kg	9500	63651	By Weight	0
63652	S-Xoai keo vang 250g up kg	10900	63652	By Weight	0
63653	S-Xoai keo 250g up kg	8900	63653	By Weight	0
63654	S-Buoi da xanh bao luoi 1kg up	39900	63654	By Weight	0
63655	S-Cam sanh 130g up kg	8900	63655	By Weight	0
63656	S-Tao hong 25-30 qua/kg	23900	63656	By Weight	0
63657	S-Xoai g.DaiLoan 450g up kg	14900	63657	By Weight	0
63658	Tao Joya Nam Phi nho kg	49900	63658	By Weight	0
63659	Thit oc mong tay kg-TN990	105000	63659	By Weight	0
63660	Tep song kg-TN990	225000	63660	By Weight	0
63661	Cua xay kg-TN990	95000	63661	By Weight	0
63662	Ca ro fillet kg-TN990	173000	63662	By Weight	0
63663	Ca sac mot nang kg-TN990	379000	63663	By Weight	0
63664	Luon fillet kg-TN990	313000	63664	By Weight	0
63665	Thit ghe kg-TN990	432000	63665	By Weight	0
63666	Keo khom TanPhuoc vigung kg-XH	166500	63666	By Weight	0
63667	Quyt vang nhap khau kg	49000	63667	By Weight	0
63668	Mut dua non mieng vuong kg-TL	165500	63668	By Weight	0
63669	Mut dua dang soi com sua kg-TL	165500	63669	By Weight	0
63670	Hau dong lanh kg-Akuruhi990	850000	63670	By Weight	0
63671	CBNC-Quay salad bar-990	159000	63671	By Weight	0
63672	F-Cu cai trang Org kg-Premier	155000	63672	By Weight	0
63673	F-Cu thi la Org kg-Premier	140000	63673	By Weight	0
63674	F-Nac lung bo G.Ham kg-PF990	1000000	63674	By Weight	0
63675	F-Than ngoai bo G.Ham kg-PF990	1000000	63675	By Weight	0
63676	F-Nac lung bo Ralphs kg-PF990	1000000	63676	By Weight	0
63677	C-F-ThanngoaiboRalphs kg-PF990	1000000	63677	By Weight	0
63678	F-Suon bo clat Ralphs kg-PF990	1000000	63678	By Weight	0
63679	F-Suon clet bo PhS BS kg-PF990	1000000	63679	By Weight	0
63680	F-Suon clet bo TBS BS kg-PF990	1000000	63680	By Weight	0
63681	F-Than noi bo J.Creek kg-PF990	1000000	63681	By Weight	0
63682	F-Que suon bo J.Creek kg-PF990	1000000	63682	By Weight	0
63683	F-Suon clet bo PhS JC kg-PF990	1000000	63683	By Weight	0
63684	F-Suon clet bo TBS JC kg-PF990	1000000	63684	By Weight	0
63685	F-Be suon cuu Top.P kg-PF990	1000000	63685	By Weight	0
63686	File Basa tuoi Kg-AP	106000	63686	By Weight	0
63687	Hat Macadamia s.nutvo kg-ByT&D	307600	63687	By Weight	0
63688	Otchuongxanh CoopSelect kg-TNX	60900	63688	By Weight	0
63689	Ot chuongdo Coop Select kg-TNX	73500	63689	By Weight	0
63690	Otchuong2mauCoopSelect kg-TNX	60900	63690	By Weight	0
63691	Cachua Beef Coop Select kg-TNX	34900	63691	By Weight	0
63692	Le Han Quoc kg-SGC	81500	63692	By Weight	0
63693	Mut me cay kieu Thai kg-XH	207900	63693	By Weight	0
63694	Toi chum Hai Duong kg	70000	63694	By Weight	0
63695	Du du giong DLoan kg	31900	63695	By Weight	0
63696	S-Mang cau giong Thai kg	90000	63696	By Weight	0
23697	Cam tuoi FVF L1 kg	67000	23697	By Weight	0
23698	Cam tuoi FVF kg	46000	23698	By Weight	0
63697	Tao Ruby Phap kg	75000	63697	By Weight	0
63698	Quyt vang co canh nhap khau kg	72000	63698	By Weight	0
63699	Cherry Chile (size 26-28)kg	189000	63699	By Weight	0
63700	Ga ta JapFa kg	113000	63700	By Weight	0
23606	S-XoaicatCanGioCoopSelect L kg	119000	23606	By Weight	0
23607	S-XoaicatCanGioCoopSelect M kg	89000	23607	By Weight	0
63701	Cherry Chile PREMIUM (28-30)kg	225000	63701	By Weight	0
63702	Quyt vang nhap khau kg-H.Vu	59000	63702	By Weight	0
63703	Mang cau giong Dai Loan kg	98000	63703	By Weight	0
63704	Mang cau giong DLoan chung kg	98000	63704	By Weight	0
63281	Sashimi ca hoi kg	615000	63281	By Weight	0
63705	Man Uc kg	192500	63705	By Weight	0
63706	Nho xanh khong hat Uc kg-H.THO	169000	63706	By Weight	0
63708	Sau rieng Sau Ri kg-HL990	129000	63708	By Weight	0
63709	Sau rieng Sau Ri tvo kg-HL990	499000	63709	By Weight	0
63710	Sau rieng giong Thai kg-HL990	139000	63710	By Weight	0
63711	Sau rieng g.Thai tvo kg-HL990	549000	63711	By Weight	0
63712	Xoai CatChu davang L1 kg-HL990	37500	63712	By Weight	0
63707	F-Man sua L1 kg-PHT	79000	63707	By Weight	0
63713	F-Man xanh L1 kg-PHT	79000	63713	By Weight	0
63714	Le nau Shingo Premium kg	30900	63714	By Weight	0
63715	Sau rieng Musangking kg-HL990	169000	63715	By Weight	0
63716	Srieng Musangking tvo kg-HL990	845000	63716	By Weight	0
63717	Xoai Cat Hoa Loc L1 kg-HL990	89000	63717	By Weight	0
63718	C-Tao do kep h.dieu sua kg-PGP	355000	63718	By Weight	0
63719	C-Taodokephdieusuachoco kg-PGP	355000	63719	By Weight	0
63720	C-Tao do kep h.dieu tx kg-PGP	355000	63720	By Weight	0
63721	Ba chi bo My kg-MM990	439000	63721	By Weight	0
63722	Bap hoa bo My Slice kg-MM990	475000	63722	By Weight	0
63723	Than vai bo My kg-MM990	519000	63723	By Weight	0
63724	Than vai bo My xao kg-MM990	519000	63724	By Weight	0
63725	Than vai bo My BBQ kg-MM990	519000	63725	By Weight	0
63726	Than vai bo My Hotpot kg-MM990	519000	63726	By Weight	0
63727	Mit lot kg-Tu NCC-HL990	99000	63727	By Weight	0
63728	Mit Thai xe mieng kg-HL990	62500	63728	By Weight	0
63729	Vu sua  trang kg-HL990	86900	63729	By Weight	0
63730	Vu sua tim kg-HL990	86900	63730	By Weight	0
63731	F-Cam sanh vat kg-PHT	15500	63731	By Weight	0
63732	Man xanh Tam Hoa dong vi kg	49900	63732	By Weight	0
63733	Ca tram lam sach bo dau kg	139000	63733	By Weight	0
63734	Ca chep lam sach bo dau kg	133000	63734	By Weight	0
63736	Tao do My nho kg(Size 135-198)	42500	63736	By Weight	0
63737	Su hao tui luoi kg-TD	19500	63737	By Weight	0
63738	Dau que Ha Noi kg-TD	38500	63738	By Weight	0
63739	Ca phao Mien Bac kg-TD	33000	63739	By Weight	0
63740	Bong cai trang Mien Bac kg-TD	66500	63740	By Weight	0
63741	Hanh tay DaLat kg-TD	23500	63741	By Weight	0
63742	Chuoi chat kg-TD	38200	63742	By Weight	0
63743	Bi xanh Mien Bac kg-TD	24000	63743	By Weight	0
63744	Ca tim Mien Bac kg-TD	24500	63744	By Weight	0
63745	Dua leo HaNoi kg-TD	26500	63745	By Weight	0
63746	Than bo Black Angus kg-MM990	419000	63746	By Weight	0
63747	F-Cu hu dua kg-SV	175000	63747	By Weight	0
63748	F-Ca chua day kg-SV	42500	63748	By Weight	0
63749	Ca loc bong file kg-PGP990	229000	63749	By Weight	0
63750	Ca ho nuoc ngot kg	164500	63750	By Weight	0
63751	Ca ro phi file kg	145500	63751	By Weight	0
63752	Cam sanh ep nuoc kg	6700	63752	By Weight	0
63753	S-Ca bac ma kg+tr.ga vi 6T NTX	89000	63753	By Weight	0
63754	Buoi da xanh bao luoi kg-T&T	39500	63754	By Weight	0
63755	Dua hau duong kg	33500	63755	By Weight	0
63756	Nho xanh AutumCrisp NP kg-HTHO	169000	63756	By Weight	0
63758	Man do Uc kg	155000	63758	By Weight	0
63759	Quyt vang nho nhap khau kg	35000	63759	By Weight	0
63760	Tom hum do song 1kg up	2397000	63760	By Weight	0
63761	Bao ngu song kg	902000	63761	By Weight	0
63762	Oc huong song kg	571000	63762	By Weight	0
63763	Khoai lang say gion kg	295000	63763	By Weight	0
63764	Khoai mon say mam hanh kg	650000	63764	By Weight	0
63765	Keo dua 9 vi kg	153000	63765	By Weight	0
63766	Khoai tim tam mat ong kg	193000	63766	By Weight	0
63767	Khoai vang tam mat ong kg	193000	63767	By Weight	0
63768	File ca hoi con da skinpack kg	540000	63768	By Weight	0
63769	File ca hoi k.da skin pack kg	565000	63769	By Weight	0
63770	F-Bo sap kg-PHT	99900	63770	By Weight	0
63771	F-Dua luoi kg-MIAF	55900	63771	By Weight	0
63772	F-Vu sua trang 300g up kg-MIAF	95000	63772	By Weight	0
63773	Nho xanh khong hat Uc kg-SGC	145000	63773	By Weight	0
23702	S-Quyt vang nhap khau kg-H.Vu	34500	23702	By Weight	0
23667	S-Quyt vang nhap khau kg	29000	23667	By Weight	0
23736	S-Tao do My nho kg (s.135-198)	38000	23736	By Weight	0
23756	S-Nho xanhAutumCrispNP kg-HTHO	110000	23756	By Weight	0
23301	S-Nho den k.hat AdoraNamPhi kg	160000	23301	By Weight	0
21881	S-Tao Candine Phap kg	65000	21881	By Weight	0
20908	S-Tao bi do Ba Lan nho kg	38000	20908	By Weight	0
63774	Quyt vang nho nhapkhau kg-H.Vu	37000	63774	By Weight	0
63775	Sau rieng giong Thai kg-SIE990	89500	63775	By Weight	0
63776	Sau rieng Sau Ri L1 kg-SIE990	85000	63776	By Weight	0
63777	Dua le vang HQ kg-H990	299000	63777	By Weight	0
63780	Ca ro phi nao kg-TN990	165000	63780	By Weight	0
63781	Bao CSmile 1mau tu huy20x30-kg	39000	63781	By Weight	0
63782	Bao CSmile 1mau tu huy26x40-kg	39000	63782	By Weight	0
63783	Bao CSmile 1mau tu huy30x50-kg	39000	63783	By Weight	0
63784	Bao CSmile 1mau tu huy40x70-kg	39000	63784	By Weight	0
63785	Bao Cheers 1mau tu huy20x30-kg	39000	63785	By Weight	0
63786	Bao Cheers 1mau tu huy26x40-kg	39000	63786	By Weight	0
63787	Bao Cheers 1mau tu huy30x50-kg	39000	63787	By Weight	0
63788	Bao Cheers 1mau tu huy40x70-kg	39000	63788	By Weight	0
63789	Sau rieng VietGap Ri6 L1 kg	78900	63789	By Weight	0
63790	Dua luoi G.Sweet CoopSelect kg	48000	63790	By Weight	0
63791	Chanh day Hoang Kim Vip kg	65000	63791	By Weight	0
63792	Hong don Vip kg	65000	63792	By Weight	0
63793	Hong chin Vip kg	58500	63793	By Weight	0
10883	S-Dau que Ha Noi kg	9900	10883	By Weight	0
63794	Tao Pink Lady Phap kg	80000	63794	By Weight	0
63795	Ca tuyet k.dau k.noitang dl kg	141900	63795	By Weight	0
63796	Ca minh thai nguyen con dl kg	63500	63796	By Weight	0
63797	Tao Gradisca DolceVita Phap kg	65000	63797	By Weight	0
63798	F-Chanh day tim ngot kg-SM990	99000	63798	By Weight	0
63799	Bot khoai khia kg	34500	63799	By Weight	0
63800	Than ngoai bo Uc Mrt kg	406000	63800	By Weight	0
63801	Nac dui bo Uc Mrt kg	330000	63801	By Weight	0
63802	Tai co bo Uc Mrt kg	305000	63802	By Weight	0
63803	Nam gau bo Uc Mrt kg	348000	63803	By Weight	0
63804	Bo Uc xao Mrt kg	280000	63804	By Weight	0
63805	Bap bo Uc Mrt kg	295000	63805	By Weight	0
63806	Dau ca thu kg-VDS990	29000	63806	By Weight	0
14652	S-File ca hoi con da manh kg	569000	14652	By Weight	0
63808	Tao do khong hat kg	103000	63808	By Weight	0
63809	Tao do co hat kg	93200	63809	By Weight	0
63810	Xoai keo dung so che kg	15900	63810	By Weight	0
63811	Ca bon file Canada dl kg-BS990	735000	63811	By Weight	0
63812	Ca bon c.kh Canada dl kg-BS990	549000	63812	By Weight	0
63813	Hai sam Canada dlanh kg-BS990	699000	63813	By Weight	1
63814	Ca hoi c.kh Chile dl kg-BS990	399000	63814	By Weight	0
63815	Tao Fuji New Zealand kg-H.THO	55000	63815	By Weight	0
63816	F-Bo 034 livestream kg-SM990	9900	63816	By Weight	0
63817	F-Xoai NVan livestreamkg-SM990	9900	63817	By Weight	0
